This file is created using RaceChrono Pro v10.0.4 ( http://racechrono.com/ ).
Format,3
Session title,"May Novice 2"
Session type,Lap timing
Track name,"NOLA North Long"
Driver name,
Created,03/05/2026,22:43
Note,"Rear End Slidy"

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_battery_level,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,accelerator_pos,brake_pos,steering_angle,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation
unix time,,,s,m,m,m,deg,%,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,%,%,deg,Hz,G,G,G,Hz,deg/s,deg/s,deg/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc,200: canbus,200: canbus,200: canbus,101: acc,101: acc,101: acc,101: acc,102: gyro,102: gyro,102: gyro,102: gyro
1777848340.5,0,,33.7,305.315,0.8335,-1.797,235.707,100.0,25.0,3.0,29.8859768,-90.1980208,14.0,28.495,0.25007,20.0,-0.01119,-2.62499,0.25332,28.495,100.0,0.0,-10.53636,25.0,0.4265,0.00948,0.91249,25.0,-2.005,1.255,-0.145
1777848340.52,0,,33.72,305.896,0.833,-1.796,235.687,100.0,25.0,3.0,29.8859738,-90.1980258,14.0,28.544,0.24955,20.0,-0.01011,-2.62933,0.25313,28.5515,100.0,0.0,-10.59697,25.0,0.419,0.01601,0.91203,25.0,-2.06,1.39,-0.13
1777848340.521,0,,33.721,305.9253,0.83298,-1.79555,235.687,100.0,25.0,3.0,29.8859737,-90.1980261,14.0,28.54707,0.24953,20.0,-0.01005,-2.62955,0.25312,28.55432,100.0,0.0,-10.6,25.0,0.4191,0.01604,0.91203,25.0,-2.06425,1.39725,-0.12725
1777848340.522,0,,33.722,305.9546,0.83295,-1.7951,235.687,100.0,25.0,3.0,29.8859735,-90.1980263,14.0,28.55015,0.2495,20.0,-0.01,-2.62977,0.25311,28.55715,98.4,0.0,-10.5,25.0,0.4192,0.01606,0.91203,25.0,-2.0685,1.4045,-0.1245
1777848340.55,0,,33.75,306.775,0.83225,-1.7825,235.687,100.0,25.0,3.0,29.8859693,-90.1980333,14.0,28.63625,0.24877,20.0,-0.00848,-2.63584,0.25285,28.63625,96.64314,0.0,-10.4451,25.0,0.42198,0.01677,0.91203,25.0,-2.1875,1.6075,-0.0475
1777848340.56,0,,33.76,307.068,0.832,-1.778,235.776,100.0,25.0,3.0,29.8859678,-90.1980358,14.0,28.667,0.24845,20.0,-0.00842,-2.64002,0.25209,28.6566,96.01569,0.0,-10.42549,25.0,0.42298,0.01703,0.91203,25.0,-2.23,1.68,-0.02
1777848340.572,0,,33.772,307.4199,0.8317,-1.7747,235.776,100.0,25.0,3.0,29.885966,-90.1980388,14.0,28.6883,0.24806,20.0,-0.00836,-2.64504,0.25119,28.68102,95.26275,0.0,-10.40196,25.0,0.41818,0.01403,0.91653,25.0,-2.317,1.572,-0.044
1777848340.573,0,,33.773,307.44923,0.83167,-1.77442,235.776,100.0,25.0,3.0,29.8859659,-90.1980391,14.0,28.69008,0.24803,20.0,-0.00835,-2.64545,0.25112,28.68306,95.2,0.0,-10.4,25.0,0.41778,0.01378,0.91691,25.0,-2.32425,1.563,-0.046
1777848340.6,0,,33.8,308.241,0.831,-1.767,235.702,100.0,25.0,3.0,29.8859618,-90.1980458,14.0,28.738,0.24716,20.0,-0.0082,-2.65674,0.24909,28.738,91.12985,0.0,-10.35068,25.0,0.40697,0.00704,0.92702,25.0,-2.52,1.32,-0.1
1777848340.6,0,,33.8,308.241,0.831,-1.767,235.702,100.0,25.0,3.0,29.8859618,-90.1980458,14.0,28.738,0.24716,20.0,-0.0082,-2.65674,0.24909,28.738,91.12985,0.0,-10.35068,25.0,0.40697,0.00704,0.92702,25.0,-2.52,1.32,-0.1
1777848340.64,0,,33.84,309.413,0.829,-1.767,235.676,100.0,25.0,3.0,29.8859558,-90.1980558,14.0,28.862,0.24557,20.0,-0.00996,-2.67531,0.2477,28.8456,85.1,0.0,-10.27763,25.0,0.419,-0.00296,0.94701,25.0,-2.43,0.78,-0.33
1777848340.65,0,,33.85,309.706,0.82875,-1.767,235.676,100.0,25.0,3.0,29.8859543,-90.1980583,14.0,28.8725,0.24517,20.0,-0.0104,-2.67995,0.24735,28.8725,83.59254,0.0,-10.25936,25.0,0.41849,-0.00023,0.94525,25.0,-2.36,0.7875,-0.3375
1777848340.68,0,,33.88,310.585,0.828,-1.767,235.703,100.0,25.0,3.0,29.8859498,-90.1980658,14.0,28.904,0.24371,20.0,-0.01037,-2.68383,0.24643,28.9154,79.07015,0.0,-10.20457,25.0,0.41696,0.00795,0.93997,25.0,-2.15,0.81,-0.36
1777848340.7,0,,33.9,311.1715,0.8275,-1.762,235.703,100.0,25.0,3.0,29.8859468,-90.1980708,14.0,28.944,0.24274,20.0,-0.01036,-2.68641,0.24582,28.944,76.05522,0.0,-10.16804,25.0,0.41548,0.00597,0.93549,25.0,-1.965,1.01,-0.31
1777848340.72,0,,33.92,311.758,0.827,-1.757,235.719,100.0,25.0,3.0,29.8859438,-90.1980758,14.0,28.984,0.24155,20.0,-0.01207,-2.68477,0.24494,28.9906,73.0403,0.0,-10.13151,25.0,0.414,0.00398,0.931,25.0,-1.78,1.21,-0.26
1777848340.75,0,,33.95,312.655,0.82625,-1.751,235.719,100.0,25.0,3.0,29.8859392,-90.1980835,14.0,29.0605,0.23976,20.0,-0.01463,-2.68231,0.24362,29.0605,68.51791,0.0,-10.07671,25.0,0.41324,-0.01476,0.94523,25.0,-1.735,1.1725,-0.3125
1777848340.76,0,,33.96,312.954,0.826,-1.749,235.735,100.0,25.0,3.0,29.8859377,-90.198086,14.0,29.086,0.23902,20.0,-0.01428,-2.68035,0.24248,29.0824,67.01045,0.0,-10.05845,25.0,0.41299,-0.02101,0.94997,25.0,-1.72,1.16,-0.33
1777848340.792,0,,33.992,313.9028,0.8252,-1.7386,235.735,100.0,25.0,3.0,29.8859329,-90.1980941,14.0,29.1532,0.23667,20.0,-0.01317,-2.67407,0.23884,29.15248,62.18657,0.0,-10.0,25.0,0.39618,0.00779,0.94197,25.0,-1.824,0.976,-0.29
1777848340.8,0,,34.0,314.14,0.825,-1.736,235.723,100.0,25.0,3.0,29.8859317,-90.1980962,14.0,29.17,0.23608,20.0,-0.01289,-2.6725,0.23793,29.17,60.9806,0.0,-10.0,25.0,0.39198,0.01499,0.93997,25.0,-1.85,0.93,-0.28
1777848340.84,0,,34.04,315.323,0.824,-1.742,235.684,100.0,25.0,3.0,29.8859255,-90.1981062,14.0,29.267,0.23244,20.0,-0.01159,-2.66869,0.23622,29.2712,54.95075,0.0,-10.0,25.0,0.414,0.01805,0.99902,25.0,-1.92,-0.1,-0.23
1777848340.841,0,,34.041,315.3529,0.82395,-1.742,235.684,100.0,25.0,3.0,29.8859253,-90.1981064,14.0,29.26995,0.23235,20.0,-0.01156,-2.66859,0.23617,29.27373,54.8,0.0,-10.0,25.0,0.41416,0.01712,0.99932,25.0,-1.92325,-0.11125,-0.23425
1777848340.85,0,,34.05,315.622,0.8235,-1.742,235.684,100.0,25.0,3.0,29.885924,-90.1981087,14.0,29.2965,0.23153,20.0,-0.01127,-2.66773,0.23579,29.2965,54.61053,0.0,-10.0,25.0,0.41551,0.0088,1.00202,25.0,-1.9525,-0.2125,-0.2725
1777848340.88,0,,34.08,316.519,0.822,-1.742,235.643,100.0,25.0,3.0,29.8859193,-90.1981163,14.0,29.385,0.2282,20.0,-0.01473,-2.67121,0.23593,29.3637,53.97895,0.0,-10.0,25.0,0.42002,-0.01897,1.01105,25.0,-2.05,-0.55,-0.4
1777848340.897,0,,34.097,317.02858,0.82157,-1.73265,235.643,100.0,25.0,3.0,29.8859168,-90.1981207,14.0,29.40498,0.22631,20.0,-0.01669,-2.67318,0.23601,29.40178,53.62105,0.0,-10.0,25.0,0.42427,-0.01814,1.00039,25.0,-2.084,-0.47775,-0.417
1777848340.898,0,,34.098,317.05855,0.82155,-1.7321,235.643,100.0,25.0,3.0,29.8859166,-90.198121,14.0,29.40615,0.2262,20.0,-0.0168,-2.67329,0.23602,29.40402,53.6,0.0,-9.9,25.0,0.42452,-0.01809,0.99976,25.0,-2.086,-0.4735,-0.418
1777848340.9,0,,34.1,317.1185,0.8215,-1.731,235.643,100.0,25.0,3.0,29.8859163,-90.1981215,14.0,29.4085,0.22598,20.0,-0.01704,-2.67352,0.23603,29.4085,51.2,0.0,-9.9,25.0,0.42502,-0.018,0.99851,25.0,-2.09,-0.465,-0.42
1777848340.903,0,,34.103,317.20843,0.82142,-1.72935,235.643,100.0,25.0,3.0,29.8859159,-90.1981223,14.0,29.41203,0.22558,20.0,-0.01718,-2.67388,0.23613,29.41351,47.6,0.0,-9.9,25.0,0.42577,-0.01785,0.99662,25.0,-2.096,-0.45225,-0.423
1777848340.904,0,,34.104,317.2384,0.8214,-1.7288,235.643,100.0,25.0,3.0,29.8859157,-90.1981225,14.0,29.4132,0.22545,20.0,-0.01723,-2.674,0.23617,29.41518,46.4,0.0,-10.0,25.0,0.42602,-0.0178,0.996,25.0,-2.098,-0.448,-0.424
1777848340.91,0,,34.11,317.41825,0.82125,-1.7255,235.643,100.0,25.0,3.0,29.8859148,-90.1981241,14.0,29.42025,0.22465,20.0,-0.01753,-2.6747,0.23638,29.4252,42.62857,0.0,-10.1,25.0,0.42752,-0.01751,0.99223,25.0,-2.11,-0.4225,-0.43
1777848340.911,0,,34.111,317.44823,0.82123,-1.72495,235.643,100.0,25.0,3.0,29.8859147,-90.1981243,14.0,29.42143,0.22452,20.0,-0.01758,-2.67482,0.23641,29.42687,42.0,0.0,-10.1,25.0,0.42777,-0.01747,0.99161,25.0,-2.112,-0.41825,-0.431
1777848340.92,0,,34.12,317.718,0.821,-1.72,235.65,100.0,25.0,3.0,29.8859133,-90.1981267,14.0,29.432,0.22333,20.0,-0.01803,-2.67589,0.23673,29.4419,40.76842,0.0,-10.08163,25.0,0.43001,-0.01703,0.98596,25.0,-2.13,-0.38,-0.44
1777848340.949,0,,34.149,318.5851,0.82027,-1.70767,235.65,100.0,25.0,3.0,29.8859089,-90.198134,14.0,29.49,0.21948,20.0,-0.01947,-2.67931,0.23775,29.49033,36.8,0.0,-10.02245,25.0,0.42417,-0.00904,0.96933,25.0,-1.985,0.4465,-0.4545
1777848340.95,0,,34.15,318.615,0.82025,-1.70725,235.65,100.0,25.0,3.0,29.8859087,-90.1981343,14.0,29.492,0.21934,20.0,-0.01952,-2.67943,0.23778,29.492,36.74615,0.0,-10.02041,25.0,0.42397,-0.00877,0.96876,25.0,-1.98,0.475,-0.455
1777848340.96,0,,34.16,318.914,0.82,-1.703,235.686,100.0,25.0,3.0,29.8859072,-90.1981368,14.0,29.512,0.21779,20.0,-0.01918,-2.67892,0.23664,29.5194,36.20769,0.0,-10.0,25.0,0.42196,-0.00602,0.96302,25.0,-1.93,0.76,-0.46
1777848341.0,0,,34.2,320.134,0.819,-1.697,235.646,100.0,25.0,3.0,29.8859008,-90.1981472,14.0,29.629,0.21159,20.0,-0.01783,-2.67687,0.23207,29.629,34.05385,0.0,-9.91837,25.0,0.38596,0.005,0.95496,25.0,-2.01,1.26,-0.36
1777848341.007,0,,34.207,320.34155,0.81883,-1.69683,235.646,100.0,25.0,3.0,29.8858998,-90.1981489,14.0,29.63635,0.21035,20.0,-0.01748,-2.67708,0.23051,29.63765,33.67692,0.0,-9.90408,25.0,0.38264,0.00569,0.95393,25.0,-2.0345,1.26175,-0.35825
1777848341.009,0,,34.209,320.40085,0.81877,-1.69678,235.646,100.0,25.0,3.0,29.8858995,-90.1981495,14.0,29.63845,0.21,20.0,-0.01738,-2.67714,0.23007,29.64012,33.56923,0.0,-9.9,25.0,0.3817,0.00589,0.95363,25.0,-2.0415,1.26225,-0.35775
1777848341.04,0,,34.24,321.32,0.818,-1.696,235.603,100.0,25.0,3.0,29.8858948,-90.1981573,14.0,29.671,0.20452,20.0,-0.01583,-2.67805,0.22318,29.6784,31.9,0.0,-9.9,25.0,0.367,0.00897,0.94905,25.0,-2.15,1.27,-0.35
1777848341.05,0,,34.25,321.62225,0.81775,-1.695,235.603,100.0,25.0,3.0,29.8858933,-90.1981599,14.0,29.69075,0.20276,20.0,-0.01533,-2.67835,0.22096,29.69075,31.36154,0.0,-9.9,25.0,0.36101,0.00648,0.94879,25.0,-2.3075,1.3325,-0.335
1777848341.053,0,,34.253,321.71292,0.81768,-1.6947,235.603,100.0,25.0,3.0,29.8858928,-90.1981607,14.0,29.69667,0.20217,20.0,-0.01515,-2.67944,0.22003,29.6947,31.2,0.0,-9.9,25.0,0.35921,0.00573,0.94872,25.0,-2.35475,1.35125,-0.3305
1777848341.054,0,,34.254,321.74315,0.81765,-1.6946,235.603,100.0,25.0,3.0,29.8858927,-90.198161,14.0,29.69865,0.20198,20.0,-0.01509,-2.67981,0.21971,29.69601,30.4,0.0,-9.8,25.0,0.35861,0.00548,0.94869,25.0,-2.3705,1.3575,-0.329
1777848341.08,0,,34.28,322.529,0.817,-1.692,235.639,100.0,25.0,3.0,29.8858887,-90.1981677,14.0,29.75,0.19692,20.0,-0.01353,-2.6893,0.21159,29.7302,30.0,0.0,-9.8,25.0,0.34303,-0.00102,0.94803,25.0,-2.78,1.52,-0.29
1777848341.1,0,,34.3,323.127,0.8165,-1.689,235.639,100.0,25.0,3.0,29.8858856,-90.1981728,14.0,29.7565,0.19303,20.0,-0.01233,-2.69661,0.20534,29.7565,29.69231,0.0,-9.8,25.0,0.32952,0.01249,0.94752,25.0,-2.83,1.55,-0.255
1777848341.106,0,,34.306,323.3064,0.81635,-1.6881,235.639,100.0,25.0,3.0,29.8858847,-90.1981743,14.0,29.75845,0.19179,20.0,-0.01182,-2.6999,0.20331,29.76853,29.6,0.0,-9.8,25.0,0.32547,0.01654,0.94737,25.0,-2.845,1.559,-0.2445
1777848341.12,0,,34.32,323.725,0.816,-1.686,235.658,100.0,25.0,3.0,29.8858825,-90.1981778,14.0,29.763,0.1889,20.0,-0.01062,-2.7076,0.19855,29.7966,29.40578,0.0,-9.80814,25.0,0.31601,0.026,0.94701,25.0,-2.88,1.58,-0.22
1777848341.15,0,,34.35,324.6505,0.8145,-1.67925,235.658,100.0,25.0,3.0,29.8858778,-90.1981857,14.0,29.85675,0.1827,20.0,-0.00805,-2.72408,0.18837,29.85675,28.9896,0.0,-9.82558,25.0,0.31073,0.01553,0.95451,25.0,-3.075,1.5125,-0.1975
1777848341.16,0,,34.36,324.959,0.814,-1.677,235.612,100.0,25.0,3.0,29.8858762,-90.1981883,14.0,29.888,0.18059,20.0,-0.00848,-2.73076,0.18482,29.884,28.85087,0.0,-9.8314,25.0,0.30897,0.01203,0.957,25.0,-3.14,1.49,-0.19
1777848341.2,0,,34.4,326.179,0.813,-1.666,235.557,100.0,25.0,3.0,29.8858698,-90.1981987,14.0,29.993,0.17216,20.0,-0.01017,-2.75746,0.1706,29.993,28.29595,0.0,-9.85465,25.0,0.29103,-0.00897,0.96302,25.0,-3.02,1.53,-0.33
1777848341.24,0,,34.44,327.388,0.812,-1.655,235.564,100.0,25.0,3.0,29.8858637,-90.198209,14.0,29.996,0.16396,20.0,-0.01059,-2.78468,0.1592,30.006,27.74104,0.0,-9.87791,25.0,0.28797,0.00897,0.95802,25.0,-3.21,1.62,-0.35
1777848341.25,0,,34.45,327.693,0.81175,-1.65725,235.564,100.0,25.0,3.0,29.8858621,-90.1982116,14.0,30.00925,0.16191,20.0,-0.01069,-2.79149,0.15635,30.00925,27.60231,0.0,-9.88372,25.0,0.28723,-0.00301,0.95252,25.0,-3.28,1.6875,-0.3375
1777848341.278,0,,34.478,328.547,0.81105,-1.66355,235.564,100.0,25.0,3.0,29.8858577,-90.1982188,14.0,30.04635,0.15664,20.0,-0.01544,-2.82075,0.14888,30.03599,27.21387,0.0,-9.9,25.0,0.28516,-0.03656,0.9371,25.0,-3.476,1.8765,-0.3025
1777848341.279,0,,34.479,328.5775,0.81103,-1.66378,235.564,100.0,25.0,3.0,29.8858575,-90.1982191,14.0,30.04768,0.15645,20.0,-0.01561,-2.8218,0.14861,30.03695,27.2,0.0,-9.9,25.0,0.28508,-0.03775,0.93655,25.0,-3.483,1.88325,-0.30125
1777848341.28,0,,34.48,328.608,0.811,-1.664,235.518,100.0,25.0,3.0,29.8858573,-90.1982193,14.0,30.049,0.15627,20.0,-0.01578,-2.82284,0.14835,30.0379,27.12877,0.0,-9.9,25.0,0.28501,-0.03895,0.936,25.0,-3.49,1.89,-0.3
1777848341.3,0,,34.5,329.2125,0.8105,-1.6555,235.518,100.0,25.0,3.0,29.8858543,-90.1982245,14.0,30.057,0.1525,20.0,-0.01918,-2.84374,0.14301,30.057,25.70411,0.0,-9.9,25.0,0.2715,-0.03396,0.926,25.0,-3.365,2.105,-0.305
1777848341.32,0,,34.52,329.817,0.81,-1.647,235.547,100.0,25.0,3.0,29.8858512,-90.1982297,14.0,30.065,0.14928,20.0,-0.02179,-2.86338,0.13588,30.0671,24.27945,0.0,-9.9,25.0,0.25799,-0.02896,0.91601,25.0,-3.24,2.32,-0.31
1777848341.35,0,,34.55,330.7245,0.80925,-1.638,235.547,100.0,25.0,3.0,29.8858465,-90.1982374,14.75,30.08225,0.14445,20.0,-0.0257,-2.89284,0.12518,30.08225,22.14247,0.0,-9.9,25.0,0.23703,-0.03798,0.92052,25.0,-2.94,2.6275,-0.3925
1777848341.352,0,,34.552,330.785,0.8092,-1.6374,235.547,100.0,25.0,3.0,29.8858462,-90.1982379,14.8,30.0834,0.1442,20.0,-0.02624,-2.89395,0.12438,30.08488,22.0,0.0,-9.9,25.0,0.23564,-0.03859,0.92082,25.0,-2.92,2.648,-0.398
1777848341.358,0,,34.558,330.9665,0.80905,-1.6356,235.547,100.0,25.0,3.0,29.8858453,-90.1982395,14.95,30.08685,0.14344,20.0,-0.02786,-2.89727,0.12197,30.09277,22.4,0.0,-9.7,25.0,0.23144,-0.04039,0.92173,25.0,-2.86,2.7095,-0.4145
1777848341.359,0,,34.559,330.99675,0.80903,-1.6353,235.547,100.0,25.0,3.0,29.8858452,-90.1982397,14.975,30.08743,0.14332,20.0,-0.02813,-2.89782,0.12157,30.09408,26.0,0.0,-9.7,25.0,0.23075,-0.04069,0.92188,25.0,-2.85,2.71975,-0.41725
1777848341.36,0,,34.56,331.027,0.809,-1.635,235.537,100.0,25.0,3.0,29.885845,-90.19824,15.0,30.088,0.14319,20.0,-0.0284,-2.89837,0.12117,30.0954,26.09315,0.0,-9.7,25.0,0.23005,-0.04099,0.92203,25.0,-2.84,2.73,-0.42
1777848341.4,0,,34.6,332.236,0.808,-1.635,235.629,100.0,25.0,3.0,29.8858388,-90.1982503,15.0,30.148,0.13818,20.0,-0.0392,-2.92049,0.10511,30.148,29.81918,0.0,-9.7,25.0,0.20996,-0.07903,0.90602,25.0,-1.92,2.77,-0.88
1777848341.432,0,,34.632,333.212,0.8064,-1.6382,235.629,100.0,25.0,3.0,29.8858338,-90.1982586,15.0,30.2224,0.1355,20.0,-0.04029,-2.89077,0.09757,30.19664,32.8,0.0,-9.7,25.0,0.22521,-0.04778,0.93,25.0,-0.936,2.25,-1.136
1777848341.44,0,,34.64,333.456,0.806,-1.639,235.635,100.0,25.0,3.0,29.8858325,-90.1982607,15.0,30.241,0.13483,20.0,-0.04056,-2.88335,0.09568,30.2088,34.24,0.0,-9.69463,25.0,0.22903,-0.03997,0.936,25.0,-0.69,2.12,-1.2
1777848341.45,0,,34.65,333.755,0.80575,-1.64275,235.635,100.0,25.0,3.0,29.885831,-90.1982632,15.0,30.224,0.13399,20.0,-0.0409,-2.87406,0.09332,30.224,36.04,0.0,-9.68792,25.0,0.23028,-0.03674,0.94051,25.0,-0.6175,2.015,-1.2175
1777848341.48,0,,34.68,334.652,0.805,-1.654,235.734,100.0,25.0,3.0,29.8858263,-90.1982708,15.0,30.173,0.13279,20.0,-0.04114,-2.82359,0.09,30.2078,41.44,0.0,-9.66779,25.0,0.23402,-0.02702,0.95405,25.0,-0.4,1.7,-1.27
1777848341.489,0,,34.689,334.92718,0.80478,-1.65423,235.734,100.0,25.0,3.0,29.8858249,-90.1982732,15.0,30.1838,0.13243,20.0,-0.04121,-2.80845,0.089,30.20294,43.06,0.0,-9.66174,25.0,0.24189,-0.03017,0.95808,25.0,-0.34375,1.5065,-1.252
1777848341.492,0,,34.692,335.0189,0.8047,-1.6543,235.734,100.0,25.0,3.0,29.8858245,-90.198274,15.0,30.1874,0.13231,20.0,-0.04123,-2.80341,0.08867,30.20132,43.6,0.0,-9.65973,25.0,0.24452,-0.03121,0.95943,25.0,-0.325,1.442,-1.246
1777848341.5,0,,34.7,335.2635,0.8045,-1.6545,235.734,100.0,25.0,3.0,29.8858233,-90.1982761,15.0,30.197,0.13199,20.0,-0.04129,-2.78995,0.08778,30.197,43.6,0.0,-9.65436,25.0,0.25151,-0.03401,0.96302,25.0,-0.275,1.27,-1.23
1777848341.52,0,,34.72,335.875,0.804,-1.655,235.701,100.0,25.0,3.0,29.8858202,-90.1982813,15.0,30.221,0.13204,20.0,-0.04021,-2.75518,0.08976,30.2201,43.6,0.0,-9.64094,25.0,0.269,-0.04099,0.97199,25.0,-0.15,0.84,-1.19
1777848341.55,0,,34.75,336.78175,0.80325,-1.64675,235.701,100.0,25.0,3.0,29.8858155,-90.1982891,15.0,30.25475,0.13212,20.0,-0.03859,-2.70303,0.09272,30.25475,43.6,0.0,-9.62081,25.0,0.29378,-0.014,0.98178,25.0,-0.57,0.615,-0.92
1777848341.56,0,,34.76,337.084,0.803,-1.644,235.697,100.0,25.0,3.0,29.885814,-90.1982917,15.0,30.266,0.13253,20.0,-0.03782,-2.69034,0.09563,30.2616,43.6,0.0,-9.61409,25.0,0.30204,-0.005,0.98505,25.0,-0.71,0.54,-0.83
1777848341.581,0,,34.781,337.7245,0.80195,-1.64085,235.697,100.0,25.0,3.0,29.8858107,-90.1982971,15.0,30.27808,0.13339,20.0,-0.0362,-2.66369,0.10174,30.27599,43.6,0.0,-9.6,25.0,0.32195,-0.00816,0.98028,25.0,-0.941,0.33525,-0.79325
1777848341.584,0,,34.784,337.816,0.8018,-1.6404,235.697,100.0,25.0,3.0,29.8858102,-90.1982979,15.0,30.2798,0.13351,20.0,-0.03596,-2.65988,0.10262,30.27804,45.2,0.0,-9.7,25.0,0.3248,-0.00861,0.9796,25.0,-0.974,0.306,-0.788
1777848341.595,0,,34.795,338.1515,0.80125,-1.63875,235.697,100.0,25.0,3.0,29.8858085,-90.1983007,15.0,30.28613,0.13396,20.0,-0.03511,-2.64592,0.10582,30.28558,45.2,0.0,-9.6,25.0,0.33523,-0.01026,0.9771,25.0,-1.095,0.19875,-0.76875
1777848341.6,0,,34.8,338.304,0.801,-1.638,235.682,100.0,25.0,3.0,29.8858077,-90.198302,15.0,30.289,0.13417,20.0,-0.03473,-2.63957,0.10727,30.289,45.2,0.0,-9.61961,25.0,0.33997,-0.01101,0.97597,25.0,-1.15,0.15,-0.76
1777848341.6,0,,34.8,338.304,0.801,-1.638,235.682,100.0,25.0,3.0,29.8858077,-90.198302,15.0,30.289,0.13417,20.0,-0.03473,-2.63957,0.10727,30.289,45.2,0.0,-9.61961,25.0,0.33997,-0.01101,0.97597,25.0,-1.15,0.15,-0.76
1777848341.64,0,,34.84,339.514,0.8,-1.641,235.717,100.0,25.0,3.0,29.8858015,-90.1983123,15.0,30.346,0.13703,20.0,-0.02981,-2.60878,0.12035,30.3492,45.2,0.0,-9.77647,25.0,0.34905,0.00204,0.95598,25.0,-1.47,0.72,-0.53
1777848341.646,0,,34.846,339.6973,0.79985,-1.64205,235.717,100.0,25.0,3.0,29.8858006,-90.1983139,15.0,30.35695,0.13745,20.0,-0.02908,-2.60416,0.12231,30.35823,45.2,0.0,-9.8,25.0,0.35159,0.00398,0.95704,25.0,-1.488,0.726,-0.4955
1777848341.65,0,,34.85,339.8195,0.79975,-1.64275,235.717,100.0,25.0,3.0,29.8858,-90.198315,15.0,30.36425,0.13774,20.0,-0.02858,-2.60108,0.12362,30.36425,45.2,0.0,-9.8,25.0,0.35328,0.00528,0.95774,25.0,-1.5,0.73,-0.4725
1777848341.651,0,,34.851,339.85005,0.79973,-1.64292,235.717,100.0,25.0,3.0,29.8857998,-90.1983152,15.0,30.36607,0.13783,20.0,-0.02848,-2.60051,0.12393,30.36612,44.8,0.0,-9.8,25.0,0.3537,0.0056,0.95792,25.0,-1.503,0.731,-0.46675
1777848341.68,0,,34.88,340.736,0.799,-1.648,235.739,100.0,25.0,3.0,29.8857953,-90.1983228,15.0,30.419,0.14047,20.0,-0.02557,-2.5842,0.13313,30.4205,44.8,0.0,-9.85,25.0,0.36598,0.01499,0.96302,25.0,-1.59,0.76,-0.3
1777848341.7,0,,34.9,341.353,0.7985,-1.6485,235.739,100.0,25.0,3.0,29.8857922,-90.1983281,15.0,30.458,0.14229,20.0,-0.02356,-2.57296,0.13947,30.458,44.8,0.0,-9.88448,25.0,0.37046,0.005,0.9775,25.0,-1.66,0.33,-0.445
1777848341.709,0,,34.909,341.63065,0.79828,-1.64873,235.739,100.0,25.0,3.0,29.8857907,-90.1983304,15.0,30.47555,0.14316,20.0,-0.02265,-2.57019,0.14155,30.47069,44.8,0.0,-9.9,25.0,0.37248,0.0005,0.98402,25.0,-1.6915,0.1365,-0.51025
1777848341.71,0,,34.91,341.6615,0.79825,-1.64875,235.739,100.0,25.0,3.0,29.8857906,-90.1983307,15.0,30.4775,0.14325,20.0,-0.02255,-2.56988,0.14178,30.4721,44.8,0.0,-9.9,25.0,0.37271,0.0,0.98474,25.0,-1.695,0.115,-0.5175
1777848341.72,0,,34.92,341.97,0.798,-1.649,235.727,100.0,25.0,3.0,29.885789,-90.1983333,15.0,30.497,0.14422,20.0,-0.02154,-2.5668,0.1441,30.4862,44.71367,0.0,-9.8875,25.0,0.37495,-0.005,0.99198,25.0,-1.73,-0.1,-0.59
1777848341.75,0,,34.95,342.885,0.79725,-1.64825,235.727,100.0,25.0,3.0,29.8857843,-90.1983411,15.0,30.5285,0.14711,20.0,-0.01852,-2.55757,0.15103,30.5285,44.45468,0.0,-9.85,25.0,0.36677,0.01527,0.97852,25.0,-2.2775,-0.3925,-0.3575
1777848341.76,0,,34.96,343.19,0.797,-1.648,235.686,100.0,25.0,3.0,29.8857827,-90.1983437,15.0,30.539,0.14798,20.0,-0.01655,-2.56066,0.15378,30.5396,44.36835,0.0,-9.8375,25.0,0.36404,0.02203,0.97403,25.0,-2.46,-0.49,-0.28
1777848341.788,0,,34.988,344.0531,0.7956,-1.6508,235.686,100.0,25.0,3.0,29.8857782,-90.198351,15.0,30.5705,0.1504,20.0,-0.01106,-2.5693,0.16148,30.57068,44.12662,0.0,-9.8025,25.0,0.38638,0.03459,0.99152,25.0,-2.859,-0.742,0.007
1777848341.79,0,,34.99,344.11475,0.7955,-1.651,235.686,100.0,25.0,3.0,29.8857779,-90.1983515,15.0,30.57275,0.15058,20.0,-0.01066,-2.56992,0.16203,30.5729,44.10935,0.0,-9.8,25.0,0.38798,0.03549,0.99277,25.0,-2.8875,-0.76,0.0275
1777848341.8,0,,35.0,344.423,0.795,-1.652,235.704,100.0,25.0,3.0,29.8857763,-90.1983542,15.0,30.584,0.15144,20.0,-0.0087,-2.573,0.16477,30.584,44.02302,0.0,-9.8,25.0,0.39596,0.03997,0.99902,25.0,-3.03,-0.85,0.13
