This file is created using RaceChrono Pro v10.0.4 ( http://racechrono.com/ ).
Format,3
Session title,"May Novice 1"
Session type,Lap timing
Track name,"NOLA North Long"
Driver name,
Created,03/05/2026,21:26
Note,"Off track :p"

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_battery_level,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,accelerator_pos,brake_pos,steering_angle,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation
unix time,,,s,m,m,m,deg,%,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,%,%,deg,Hz,G,G,G,Hz,deg/s,deg/s,deg/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc,200: canbus,200: canbus,200: canbus,101: acc,101: acc,101: acc,101: acc,102: gyro,102: gyro,102: gyro,102: gyro
1777843842.359,0,,70.0,319.671,0.797,-8.932,235.618,100.0,24.99983,3.0,29.885816,-90.1982873,14.0,21.83,0.02311,20.0,0.02478,-3.08287,0.00363,21.83,14.94737,0.0,-4.31397,24.99983,0.19905,0.04497,1.00799,24.99983,-0.68,0.25,0.42
1777843842.399,0,,70.04,320.526,0.797,-8.935,235.616,100.0,25.0,3.0,29.8858117,-90.1982947,14.0,21.808,0.02606,20.0,0.02464,-3.05933,0.00639,21.8148,15.28421,0.0,-4.22458,25.0,0.20802,0.03702,0.99402,25.0,-1.63,0.75,0.64
1777843842.409,0,,70.05,320.7425,0.79675,-8.9355,235.616,100.0,25.00004,3.0,29.8858105,-90.1982965,14.0,21.811,0.02679,20.0,0.02461,-3.05344,0.00709,21.811,15.36842,0.0,-4.20223,25.00004,0.20876,0.04002,0.99376,25.00004,-1.58,0.7725,0.6475
1777843842.41,0,,70.051,320.76415,0.79673,-8.93555,235.616,100.0,25.00005,3.0,29.8858104,-90.1982967,14.0,21.8113,0.02688,20.0,0.02467,-3.05317,0.00716,21.81148,15.37684,0.0,-4.2,25.00005,0.20884,0.04032,0.99374,25.00005,-1.575,0.77475,0.64825
1777843842.439,0,,70.08,321.392,0.796,-8.937,235.601,100.0,25.00017,3.0,29.8858072,-90.198302,14.0,21.82,0.02945,20.0,0.02653,-3.0453,0.00925,21.8254,15.62105,0.0,-4.16081,25.00017,0.21098,0.04905,0.993,25.00017,-1.43,0.84,0.67
1777843842.459,0,,70.1,321.8265,0.7955,-8.941,235.601,100.0,25.00025,3.0,29.885805,-90.1983058,14.0,21.835,0.03121,20.0,0.02781,-3.03986,0.01069,21.835,15.78947,0.0,-4.13378,25.00025,0.21348,0.05404,0.99499,25.00025,-1.71,0.91,0.64
1777843842.479,0,,70.12,322.261,0.795,-8.945,235.664,100.0,25.00033,3.0,29.8858028,-90.1983095,14.0,21.85,0.03342,20.0,0.02778,-3.04056,0.01198,21.8503,15.95789,0.0,-4.10676,25.00033,0.21598,0.05904,0.99698,25.00033,-1.99,0.98,0.61
1777843842.484,0,,70.125,322.36925,0.795,-8.94638,235.664,100.0,25.00034,3.0,29.8858023,-90.1983104,14.0,21.85388,0.03397,20.0,0.02777,-3.04074,0.0123,21.85413,16.0,0.0,-4.1,25.00034,0.21473,0.05566,0.99123,25.00034,-2.03,1.015,0.59375
1777843842.509,0,,70.15,322.9105,0.795,-8.95325,235.664,100.0,25.00043,3.0,29.8857995,-90.198315,14.0,21.87325,0.03672,20.0,0.02774,-3.04162,0.01391,21.87325,18.75362,0.0,-3.91884,25.00043,0.20848,0.03877,0.96248,25.00043,-2.23,1.19,0.5125
1777843842.519,0,,70.16,323.127,0.795,-8.956,235.647,100.0,25.00047,3.0,29.8857983,-90.1983168,14.0,21.881,0.03809,20.0,0.02722,-3.0435,0.01549,21.868,19.85507,0.0,-3.84638,25.00047,0.20598,0.03202,0.95099,25.00047,-2.31,1.26,0.48
1777843842.552,0,,70.193,323.84392,0.79418,-8.9593,235.647,100.0,25.00053,3.0,29.8857948,-90.198323,14.0,21.85295,0.04258,20.0,0.0255,-3.0497,0.02073,21.85068,23.48986,0.0,-3.60725,25.00053,0.23408,0.03202,0.97656,25.00053,-2.0625,0.93825,0.381
1777843842.553,0,,70.194,323.86565,0.79415,-8.9594,235.647,100.0,25.00053,3.0,29.8857947,-90.1983232,14.0,21.8521,0.04271,20.0,0.02545,-3.04989,0.02089,21.85015,23.6,0.0,-3.6,25.00053,0.23493,0.03202,0.97734,25.00053,-2.055,0.9285,0.378
1777843842.559,0,,70.2,323.996,0.794,-8.96,235.58,100.0,25.00055,3.0,29.885794,-90.1983243,14.0,21.847,0.04353,20.0,0.02514,-3.05102,0.02185,21.847,25.34545,0.0,-3.49091,25.00055,0.24004,0.03202,0.98199,25.00055,-2.01,0.87,0.36
1777843842.564,0,,70.205,324.103,0.794,-8.95863,235.58,100.0,25.00056,3.0,29.8857935,-90.1983253,14.0,21.84763,0.04434,20.0,0.02445,-3.05303,0.02307,21.84823,26.8,0.0,-3.4,25.00056,0.24291,0.02914,0.98487,25.00056,-2.06,0.7925,0.38125
1777843842.565,0,,70.206,324.1244,0.794,-8.95835,235.58,100.0,25.00056,3.0,29.8857934,-90.1983254,14.0,21.84775,0.04451,20.0,0.02431,-3.05343,0.02331,21.84847,27.2,0.0,-3.4,25.00056,0.24348,0.02856,0.98544,25.00056,-2.07,0.777,0.3855
1777843842.599,0,,70.24,324.852,0.794,-8.949,235.409,100.0,25.00064,3.0,29.8857897,-90.1983317,14.0,21.852,0.05003,20.0,0.01963,-3.06708,0.03163,21.8568,28.43636,0.0,-2.90545,25.00064,0.26298,0.00897,1.00503,25.00064,-2.41,0.25,0.53
1777843842.609,0,,70.25,325.07175,0.79375,-8.9455,235.409,100.0,25.00065,3.0,29.8857885,-90.1983335,14.0,21.85925,0.05166,20.0,0.01825,-3.07109,0.03408,21.85925,28.8,0.0,-2.76,25.00065,0.26523,0.01173,0.99853,25.00065,-2.3475,0.075,0.5175
1777843842.62,0,,70.261,325.31347,0.79348,-8.94165,235.409,100.0,25.00067,3.0,29.8857873,-90.1983356,14.0,21.86722,0.05369,20.0,0.01778,-3.07721,0.03722,21.86283,29.2,0.0,-2.6,25.00067,0.2677,0.01476,0.99138,25.00067,-2.27875,-0.1175,0.50375
1777843842.639,0,,70.28,325.731,0.793,-8.935,235.412,100.0,25.00069,3.0,29.8857852,-90.1983392,14.0,21.881,0.05721,20.0,0.01698,-3.08778,0.04264,21.869,30.24671,0.0,-2.38044,25.00069,0.27196,0.01999,0.97903,25.00069,-2.16,-0.45,0.48
1777843842.659,0,,70.3,326.164,0.793,-8.923,235.412,100.0,25.00069,3.0,29.8857829,-90.1983428,14.0,21.8755,0.06091,20.0,0.01613,-3.09891,0.04834,21.8755,31.3485,0.0,-2.14933,25.00069,0.28496,0.02447,0.9855,25.00069,-2.49,-0.645,0.54
1777843842.679,0,,70.32,326.597,0.793,-8.911,235.17,100.0,25.00069,3.0,29.8857807,-90.1983465,14.0,21.87,0.06491,20.0,0.01405,-3.12044,0.05599,21.891,32.4503,0.0,-1.91822,25.00069,0.29796,0.02896,0.99198,25.00069,-2.82,-0.84,0.6
1777843842.709,0,,70.35,327.24725,0.79225,-8.90575,235.17,100.0,25.00066,3.0,29.8857773,-90.198352,14.0,21.91425,0.07092,20.0,0.01095,-3.15275,0.06745,21.91425,34.10299,0.0,-1.57156,25.00066,0.32121,0.00426,0.98601,25.00066,-3.345,-0.84,0.3375
1777843842.719,0,,70.36,327.464,0.792,-8.904,235.201,100.0,25.00065,3.0,29.8857762,-90.1983538,14.0,21.929,0.07298,20.0,0.01001,-3.1706,0.07172,21.9322,34.65389,0.0,-1.456,25.00065,0.32896,-0.00398,0.98403,25.00065,-3.52,-0.84,0.25
1777843842.759,0,,70.4,328.354,0.792,-8.904,235.297,100.0,25.00059,3.0,29.8857715,-90.1983613,14.0,22.004,0.0812,20.0,0.00629,-3.24198,0.08877,22.004,36.85749,0.0,-0.99378,25.00059,0.35099,0.00795,1.00197,25.00059,-4.38,-0.77,0.06
1777843842.785,0,,70.426,328.92535,0.79135,-8.9027,235.297,100.0,25.0005,3.0,29.8857686,-90.1983662,14.0,22.0365,0.08639,20.0,0.0013,-3.30586,0.09847,22.03273,38.28982,0.0,-0.69333,25.0005,0.3484,-0.00762,0.963,25.0005,-4.6335,-0.016,-0.0895
1777843842.787,0,,70.428,328.9693,0.7913,-8.9026,235.297,100.0,25.0005,3.0,29.8857684,-90.1983666,14.0,22.039,0.08679,20.0,0.00091,-3.31077,0.09922,22.03494,38.4,0.0,-0.67022,25.0005,0.3482,-0.00882,0.96,25.0005,-4.653,0.042,-0.101
1777843842.799,0,,70.44,329.233,0.791,-8.902,235.323,100.0,25.00045,3.0,29.885767,-90.1983688,14.0,22.054,0.08918,20.0,-0.00139,-3.34026,0.1037,22.0482,38.31724,0.0,-0.53156,25.00045,0.34701,-0.01601,0.94201,25.00045,-4.77,0.39,-0.17
1777843842.809,0,,70.45,329.45275,0.79075,-8.903,235.323,100.0,25.00041,3.0,29.8857659,-90.1983707,14.0,22.05925,0.09118,20.0,-0.00331,-3.36483,0.10743,22.05925,38.24828,0.0,-0.416,25.00041,0.34752,-0.02226,0.93475,25.00041,-4.6975,0.6375,-0.2675
1777843842.839,0,,70.48,330.112,0.79,-8.906,235.309,100.0,25.00029,3.0,29.8857625,-90.1983763,14.0,22.075,0.09666,20.0,-0.01084,-3.43589,0.11741,22.0936,38.04138,0.0,-0.06933,25.00029,0.34905,-0.04099,0.91295,25.00029,-4.48,1.38,-0.56
1777843842.845,0,,70.486,330.24595,0.79,-8.9051,235.309,100.0,25.00026,3.0,29.8857618,-90.1983775,14.0,22.08745,0.09775,20.0,-0.01234,-3.45011,0.11941,22.10047,38.0,0.0,0.0,25.00026,0.35055,-0.04174,0.91431,25.00026,-4.441,1.461,-0.5735
1777843842.847,0,,70.488,330.2906,0.79,-8.9048,235.309,100.0,25.00025,3.0,29.8857616,-90.1983779,14.0,22.0916,0.09812,20.0,-0.01285,-3.45485,0.12007,22.10276,37.2,0.0,0.0,25.00025,0.35105,-0.04199,0.91477,25.00025,-4.428,1.488,-0.578
1777843842.859,0,,70.5,330.5585,0.79,-8.903,235.309,100.0,25.00019,3.0,29.8857603,-90.1983802,14.0,22.1165,0.10031,20.0,-0.01586,-3.48327,0.12406,22.1165,37.104,0.0,0.0,25.00019,0.35405,-0.04349,0.91749,25.00019,-4.35,1.65,-0.605
1777843842.879,0,,70.52,331.005,0.79,-8.9,235.259,100.0,25.0001,3.0,29.885758,-90.198384,14.0,22.158,0.10344,20.0,-0.02036,-3.52301,0.12871,22.1631,36.944,0.0,0.0,25.0001,0.35904,-0.04599,0.92203,25.0001,-4.22,1.92,-0.65
1777843842.897,0,,70.538,331.41135,0.78955,-8.89775,235.259,100.0,25.00002,3.0,29.8857559,-90.1983875,14.0,22.203,0.10625,20.0,-0.02441,-3.55877,0.1329,22.20504,36.8,0.0,0.0,25.00002,0.35184,-0.0487,0.92065,25.00002,-3.8915,1.776,-0.623
1777843842.9,0,,70.541,331.47907,0.78948,-8.89738,235.259,100.0,25.0,3.0,29.8857556,-90.198388,14.0,22.2105,0.10672,20.0,-0.02508,-3.56473,0.1336,22.21203,29.6,0.0,0.9,25.0,0.35064,-0.04915,0.92042,25.0,-3.83675,1.752,-0.6185
1777843842.901,0,,70.542,331.50165,0.78945,-8.89725,235.259,100.0,25.0,3.0,29.8857554,-90.1983882,14.0,22.213,0.10688,20.0,-0.02531,-3.56672,0.13383,22.21436,28.4,0.0,1.2,25.0,0.35024,-0.0493,0.92034,25.0,-3.8185,1.744,-0.617
1777843842.909,0,,70.55,331.68225,0.78925,-8.89625,235.259,100.0,24.99996,3.0,29.8857545,-90.1983898,14.0,22.233,0.10813,20.0,-0.0271,-3.58262,0.13569,22.233,28.28772,0.0,1.22807,24.99996,0.34703,-0.0505,0.91973,24.99996,-3.6725,1.68,-0.605
1777843842.919,0,,70.56,331.908,0.789,-8.895,235.205,100.0,24.99991,3.0,29.8857533,-90.1983917,14.0,22.258,0.10936,20.0,-0.02936,-3.59992,0.13668,22.2438,28.14737,0.0,1.26316,24.99991,0.34303,-0.05201,0.91897,24.99991,-3.49,1.6,-0.59
1777843842.958,0,,70.599,332.76503,0.789,-8.89207,235.205,100.0,24.99973,3.0,29.8857489,-90.198399,14.0,22.28628,0.11415,20.0,-0.03814,-3.66739,0.14055,22.28592,27.6,0.0,1.4,24.99973,0.33329,-0.06175,0.93269,24.99973,-3.529,0.6445,-0.4145
1777843842.959,0,,70.6,332.787,0.789,-8.892,235.275,100.0,24.99973,3.0,29.8857488,-90.1983992,14.0,22.287,0.11427,20.0,-0.03836,-3.66912,0.14065,22.287,27.56964,0.0,1.39564,24.99973,0.33304,-0.062,0.93304,24.99973,-3.53,0.62,-0.41
1777843842.959,0,,70.6,332.787,0.789,-8.892,235.275,100.0,24.99973,3.0,29.8857488,-90.1983992,14.0,22.287,0.11427,20.0,-0.03836,-3.66912,0.14065,22.287,27.56964,0.0,1.39564,24.99973,0.33304,-0.062,0.93304,24.99973,-3.53,0.62,-0.41
1777843843.0,0,,70.641,333.677,0.788,-8.895,235.257,100.0,24.99955,3.0,29.8857442,-90.1984067,14.0,22.36,0.11776,20.0,-0.04479,-3.7333,0.14068,22.35859,26.325,0.0,1.21682,24.99955,0.32101,-0.05802,0.93498,24.99955,-3.31,-0.08,-0.46
1777843843.009,0,,70.65,333.88308,0.788,-8.89431,235.257,100.0,24.99952,3.0,29.8857431,-90.1984084,14.0,22.37431,0.11852,20.0,-0.0462,-3.74739,0.14069,22.37431,26.05179,0.0,1.17757,24.99952,0.32054,-0.05826,0.93453,24.99952,-3.04923,-0.08923,-0.55
1777843843.039,0,,70.68,334.57,0.788,-8.892,235.306,100.0,24.99942,3.0,29.8857397,-90.1984143,14.0,22.422,0.11991,20.0,-0.05027,-3.76876,0.13951,22.41792,25.14107,0.0,1.04673,24.99942,0.31897,-0.05904,0.93304,24.99942,-2.18,-0.12,-0.85
1777843843.059,0,,70.7,335.023,0.7875,-8.8875,235.306,100.0,24.99939,3.0,29.8857374,-90.1984183,14.0,22.447,0.12084,20.0,-0.05299,-3.783,0.13873,22.447,24.53393,0.0,0.9595,24.99939,0.30846,-0.062,0.92254,24.99939,-2.075,0.765,-1.18
1777843843.079,0,,70.72,335.476,0.787,-8.883,235.465,100.0,24.99936,3.0,29.8857352,-90.1984222,14.0,22.472,0.12102,20.0,-0.05462,-3.77904,0.13499,22.4684,23.92679,0.0,0.87227,24.99936,0.29796,-0.06496,0.91203,24.99936,-1.97,1.65,-1.51
1777843843.109,0,,70.75,336.1435,0.78625,-8.886,235.465,100.0,24.99933,3.0,29.8857317,-90.1984278,14.0,22.5005,0.12129,20.0,-0.05706,-3.77311,0.1294,22.5005,23.01607,0.0,0.74143,24.99933,0.27471,-0.05448,0.93375,24.99933,-1.3775,2.25,-1.795
1777843843.119,0,,70.76,336.366,0.786,-8.887,235.554,100.0,24.99932,3.0,29.8857305,-90.1984297,14.0,22.51,0.12105,20.0,-0.0579,-3.76425,0.12687,22.5194,22.7125,0.0,0.69782,24.99932,0.26696,-0.05099,0.94099,24.99932,-1.18,2.45,-1.89
1777843843.159,0,,70.8,337.258,0.786,-8.89,235.557,100.0,24.99932,3.0,29.885726,-90.1984373,14.0,22.595,0.12008,20.0,-0.06123,-3.72882,0.11674,22.595,21.49821,0.0,0.52336,24.99932,0.26003,-0.062,0.96098,24.99932,-1.0,2.26,-1.82
1777843843.182,0,,70.823,337.78527,0.78543,-8.88655,235.557,100.0,24.99934,3.0,29.8857233,-90.1984418,14.0,22.60133,0.11889,20.0,-0.06173,-3.7028,0.11183,22.60408,20.8,0.0,0.42305,24.99934,0.25944,-0.06083,0.97247,24.99934,-0.931,1.6275,-1.7625
1777843843.199,0,,70.84,338.175,0.785,-8.884,235.662,100.0,24.99936,3.0,29.8857213,-90.1984452,14.0,22.606,0.11801,20.0,-0.0621,-3.68358,0.10819,22.6108,20.8,0.0,0.34891,24.99936,0.25901,-0.05996,0.98097,24.99936,-0.88,1.16,-1.72
1777843843.209,0,,70.85,338.398,0.785,-8.88475,235.662,100.0,24.99939,3.0,29.8857202,-90.1984471,14.0,22.61475,0.1175,20.0,-0.06231,-3.67227,0.10606,22.61475,20.8,0.0,0.3053,24.99939,0.26125,-0.04948,0.98673,24.99939,-0.9575,0.88,-1.55
1777843843.239,0,,70.88,339.067,0.785,-8.887,235.606,100.0,24.99946,3.0,29.8857168,-90.1984528,14.0,22.641,0.11533,20.0,-0.05895,-3.64109,0.10222,22.6338,20.8,0.0,0.17445,24.99946,0.26798,-0.01805,1.00401,24.99946,-1.19,0.04,-1.04
1777843843.259,0,,70.9,339.525,0.7845,-8.8845,235.606,100.0,24.99949,3.0,29.8857145,-90.1984568,14.0,22.6465,0.11389,20.0,-0.05671,-3.6203,0.09966,22.6465,20.8,0.0,0.08723,24.99949,0.27247,-0.026,0.99998,24.99949,-1.03,0.125,-0.945
1777843843.279,0,,70.92,339.983,0.784,-8.882,235.604,100.0,24.99953,3.0,29.8857122,-90.1984607,14.0,22.652,0.11217,20.0,-0.05329,-3.60105,0.09854,22.6574,20.8,0.0,0.0,24.99953,0.27695,-0.03396,0.99596,24.99953,-0.87,0.21,-0.85
1777843843.309,0,,70.95,340.65275,0.784,-8.879,235.604,100.0,24.99964,3.0,29.8857088,-90.1984664,14.0,22.67375,0.10959,20.0,-0.04816,-3.57218,0.09685,22.67375,20.8,0.0,0.0,24.99964,0.27772,-0.00176,0.9825,24.99964,-1.44,0.7725,-0.775
1777843843.319,0,,70.96,340.876,0.784,-8.878,235.547,100.0,24.99967,3.0,29.8857077,-90.1984683,14.0,22.681,0.10866,20.0,-0.04681,-3.56615,0.09632,22.6846,20.8,0.0,0.0,24.99967,0.27797,0.00897,0.97801,24.99967,-1.63,0.96,-0.75
1777843843.359,0,,71.0,341.779,0.783,-8.881,235.697,100.0,24.99983,3.0,29.885703,-90.198476,14.0,22.728,0.10494,20.0,-0.04142,-3.54203,0.09423,22.728,20.8,0.0,0.0,24.99983,0.26798,-0.01101,0.94905,24.99983,-1.72,1.97,-0.76
1777843843.39,0,,71.031,342.4889,0.78223,-8.8779,235.697,100.0,24.99996,3.0,29.8856994,-90.1984821,14.0,22.75435,0.10201,20.0,-0.03832,-3.52548,0.0905,22.7542,20.8,0.0,0.0,24.99996,0.25636,-0.00635,0.94051,24.99996,-1.6735,2.2645,-0.853
1777843843.391,0,,71.032,342.5118,0.7822,-8.8778,235.697,100.0,24.99997,3.0,29.8856993,-90.1984823,14.0,22.7552,0.10192,20.0,-0.03822,-3.52495,0.09038,22.75504,20.8,0.0,0.0,24.99997,0.25599,-0.0062,0.94024,24.99997,-1.672,2.274,-0.856
1777843843.399,0,,71.04,342.695,0.782,-8.877,235.722,100.0,25.0,3.0,29.8856983,-90.1984838,14.0,22.762,0.10116,20.0,-0.03742,-3.52067,0.08941,22.7618,20.8,0.0,0.0,25.0,0.25299,-0.005,0.93804,25.0,-1.66,2.35,-0.88
1777843843.409,0,,71.05,342.9215,0.782,-8.877,235.722,100.0,25.00004,3.0,29.8856972,-90.1984858,14.0,22.77025,0.10022,20.0,-0.03643,-3.51533,0.08821,22.77025,20.8,0.0,0.0,25.00004,0.24899,-0.00724,0.94003,25.00004,-1.8425,2.2425,-0.865
1777843843.439,0,,71.08,343.601,0.782,-8.877,235.632,100.0,25.00017,3.0,29.8856938,-90.1984917,14.0,22.795,0.09746,20.0,-0.0353,-3.50642,0.08376,22.7881,20.8,0.0,0.0,25.00017,0.23698,-0.01397,0.94599,25.00017,-2.39,1.92,-0.82
1777843843.443,0,,71.084,343.6913,0.7819,-8.8766,235.632,100.0,25.00018,3.0,29.8856934,-90.1984924,14.0,22.796,0.0971,20.0,-0.03515,-3.50524,0.08317,22.79048,20.8,0.0,0.0,25.00018,0.23808,-0.01407,0.94919,25.00018,-2.324,1.79,-0.818
1777843843.449,0,,71.09,343.82675,0.78175,-8.876,235.632,100.0,25.00021,3.0,29.8856927,-90.1984936,14.0,22.7975,0.09655,20.0,-0.03492,-3.50346,0.08228,22.79405,20.4,0.0,-0.6,25.00021,0.23974,-0.01423,0.954,25.00021,-2.225,1.595,-0.815
1777843843.459,0,,71.1,344.0525,0.7815,-8.875,235.632,100.0,25.00025,3.0,29.8856915,-90.1984955,14.0,22.8,0.09563,20.0,-0.03455,-3.50049,0.0808,22.8,20.32727,0.0,-0.56364,25.00025,0.24249,-0.01448,0.962,25.00025,-2.06,1.27,-0.81
1777843843.479,0,,71.12,344.504,0.781,-8.873,235.601,100.0,25.00033,3.0,29.8856892,-90.1984993,14.0,22.805,0.09391,20.0,-0.03356,-3.49133,0.07958,22.8101,20.18182,0.0,-0.49091,25.00033,0.24799,-0.01499,0.97801,25.00033,-1.73,0.62,-0.8
1777843843.504,0,,71.145,345.069,0.781,-8.87863,235.601,100.0,25.00042,3.0,29.8856863,-90.1985041,14.0,22.82188,0.09176,20.0,-0.03232,-3.47987,0.07806,22.82273,20.0,0.0,-0.4,25.00042,0.25552,-0.01002,0.97425,25.00042,-1.78625,0.42625,-0.70625
1777843843.509,0,,71.15,345.182,0.781,-8.87975,235.601,100.0,25.00043,3.0,29.8856857,-90.1985051,14.0,22.82525,0.09133,20.0,-0.03208,-3.47758,0.07776,22.82525,19.98813,0.0,-0.40952,25.00043,0.25702,-0.00902,0.9735,25.00043,-1.7975,0.3875,-0.6875
1777843843.519,0,,71.16,345.408,0.781,-8.882,235.554,100.0,25.00047,3.0,29.8856845,-90.198507,14.0,22.832,0.09055,20.0,-0.03294,-3.4736,0.07772,22.8354,19.96439,0.0,-0.42857,25.00047,0.26003,-0.00704,0.97199,25.00047,-1.82,0.31,-0.65
1777843843.559,0,,71.2,346.324,0.78,-8.89,235.663,100.0,25.00055,3.0,29.8856798,-90.1985148,14.0,22.876,0.08742,20.0,-0.03638,-3.45764,0.07759,22.876,19.86944,0.0,-0.50476,25.00055,0.26197,-0.04201,0.96098,25.00055,-1.64,0.71,-0.66
1777843843.599,0,,71.24,347.24,0.78,-8.883,235.635,100.0,25.00064,3.0,29.8856752,-90.1985227,14.0,22.933,0.08466,20.0,-0.03558,-3.43673,0.07562,22.9238,19.77448,0.0,-0.58095,25.00064,0.25901,-0.02305,0.988,25.00064,-1.53,1.37,-0.75
1777843843.609,0,,71.25,347.4665,0.77975,-8.8815,235.635,100.0,25.00065,3.0,29.885674,-90.1985246,14.0,22.93575,0.08396,20.0,-0.03537,-3.43151,0.07512,22.93575,19.75074,0.0,-0.6,25.00065,0.25574,-0.01654,0.98499,25.00065,-1.605,1.4175,-0.7425
1777843843.639,0,,71.28,348.146,0.779,-8.877,235.736,100.0,25.00069,3.0,29.8856707,-90.1985305,14.0,22.944,0.08218,20.0,-0.03214,-3.41847,0.07238,22.9593,19.67953,0.0,-0.61293,25.00069,0.24596,0.00296,0.97597,25.00069,-1.83,1.56,-0.72
1777843843.659,0,,71.3,348.604,0.7785,-8.872,235.736,100.0,25.00069,3.0,29.8856683,-90.1985344,14.0,22.975,0.08099,20.0,-0.02998,-3.40978,0.07056,22.975,19.63205,0.0,-0.62155,25.00069,0.24198,0.00097,0.97001,25.00069,-2.005,1.465,-0.655
1777843843.679,0,,71.32,349.062,0.778,-8.867,235.811,100.0,25.00069,3.0,29.885666,-90.1985383,14.0,23.006,0.07999,20.0,-0.02904,-3.41206,0.06914,22.9946,19.58457,0.0,-0.63017,25.00069,0.238,-0.00102,0.96404,25.00069,-2.18,1.37,-0.59
1777843843.709,0,,71.35,349.7595,0.778,-8.86925,235.811,100.0,25.00066,3.0,29.8856625,-90.1985443,14.0,23.024,0.07849,20.0,-0.02762,-3.41549,0.06702,23.024,19.51335,0.0,-0.6431,25.00066,0.24251,-0.00699,0.96848,25.00066,-2.855,1.0625,-0.425
1777843843.719,0,,71.36,349.992,0.778,-8.87,235.806,100.0,25.00065,3.0,29.8856613,-90.1985463,14.0,23.03,0.07808,20.0,-0.02746,-3.42356,0.06684,23.0222,19.48961,0.0,-0.64741,25.00065,0.24402,-0.00897,0.96995,25.00065,-3.08,0.96,-0.37
1777843843.759,0,,71.4,350.908,0.777,-8.868,235.769,100.0,25.00059,3.0,29.8856567,-90.1985542,14.0,23.015,0.07644,20.0,-0.02679,-3.45583,0.06611,23.015,19.39466,0.0,-0.66466,25.00059,0.25197,-0.00999,0.97699,25.00059,-3.29,0.92,-0.34
1777843843.777,0,,71.418,351.31435,0.777,-8.8707,235.769,100.0,25.00053,3.0,29.8856546,-90.1985576,14.0,23.02625,0.07585,20.0,-0.02753,-3.47265,0.06526,23.02265,19.35193,0.0,-0.67241,25.00053,0.24839,-0.01316,0.97607,25.00053,-3.2135,0.9335,-0.3085
1777843843.799,0,,71.44,351.811,0.777,-8.874,235.655,100.0,25.00045,3.0,29.885652,-90.1985618,14.0,23.04,0.07512,20.0,-0.02844,-3.49321,0.06422,23.032,19.2997,0.0,-0.6819,25.00045,0.24402,-0.01703,0.97495,25.00045,-3.12,0.95,-0.27
1777843843.809,0,,71.45,352.04025,0.77675,-8.878,235.655,100.0,25.00041,3.0,29.8856508,-90.1985638,14.0,23.03625,0.07479,20.0,-0.02885,-3.50256,0.06375,23.03625,19.27596,0.0,-0.68621,25.00041,0.24277,-0.02152,0.97472,25.00041,-2.9475,0.89,-0.3425
1777843843.839,0,,71.48,352.728,0.776,-8.89,235.612,100.0,25.00029,3.0,29.8856473,-90.1985697,14.0,23.025,0.07402,20.0,-0.03208,-3.51615,0.06228,23.0397,19.20475,0.0,-0.69914,25.00029,0.23902,-0.03498,0.97403,25.00029,-2.43,0.71,-0.56
1777843843.841,0,,71.482,352.7738,0.77595,-8.89035,235.612,100.0,25.00028,3.0,29.8856471,-90.1985701,14.0,23.0267,0.07397,20.0,-0.03229,-3.51706,0.06219,23.03993,19.2,0.0,-0.7,25.00028,0.23932,-0.03513,0.97508,25.00028,-2.3995,0.6815,-0.5615
1777843843.842,0,,71.483,352.7967,0.77593,-8.89053,235.612,100.0,25.00027,3.0,29.885647,-90.1985703,14.0,23.02755,0.07394,20.0,-0.0324,-3.51751,0.06214,23.04005,18.8,0.0,-0.6,25.00027,0.23947,-0.03521,0.97561,25.00027,-2.38425,0.66725,-0.56225
1777843843.859,0,,71.5,353.186,0.7755,-8.8935,235.612,100.0,25.00019,3.0,29.885645,-90.1985736,14.0,23.042,0.07351,20.0,-0.03423,-3.52522,0.06131,23.042,18.8,0.0,-0.57167,25.00019,0.24203,-0.03651,0.98454,25.00019,-2.125,0.425,-0.575
1777843843.879,0,,71.52,353.644,0.775,-8.897,235.553,100.0,25.0001,3.0,29.8856427,-90.1985775,14.0,23.059,0.07312,20.0,-0.03623,-3.51944,0.06134,23.0482,18.8,0.0,-0.53833,25.0001,0.24504,-0.03804,0.99504,25.0001,-1.82,0.14,-0.59
1777843843.902,0,,71.543,354.1707,0.775,-8.8924,235.553,100.0,24.99999,3.0,29.88564,-90.198582,14.0,23.05785,0.07267,20.0,-0.03854,-3.5128,0.06138,23.05533,18.8,0.0,-0.5,24.99999,0.25137,-0.03974,0.99445,24.99999,-1.3255,0.12275,-0.8085
1777843843.903,0,,71.544,354.1936,0.775,-8.8922,235.553,100.0,24.99999,3.0,29.8856399,-90.1985822,14.0,23.0578,0.07265,20.0,-0.03864,-3.51251,0.06138,23.05564,18.8,0.0,-0.5,24.99999,0.25165,-0.03981,0.99443,24.99999,-1.304,0.122,-0.818
